age,website_visits,time_spent_on_website,page_views_per_visit,status,current_occupation_Professional,current_occupation_Student,current_occupation_Unemployed,first_interaction_Mobile App,first_interaction_Website,profile_completed_High,profile_completed_Low,profile_completed_Medium,last_activity_Email Activity,last_activity_Phone Activity,last_activity_Website Activity,print_media_type1_No,print_media_type1_Yes,print_media_type2_No,print_media_type2_Yes,digital_media_No,digital_media_Yes,educational_channels_No,educational_channels_Yes,referral_No,referral_Yes
58,1,536,2.056,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
30,3,174,2.156,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
58,5,1815,3.106,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
56,2,453,3.744,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
18,2,347,0.203,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
57,2,363,2.003,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
39,1,219,3.842,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
54,4,145,2.271,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
57,8,376,0.198,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
56,3,121,2.154,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
40,4,93,1.758,1,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
51,4,1753,3.527,0,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
57,2,313,1.41,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
57,7,80,0.0,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
56,2,892,3.899,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
23,2,59,3.561,0,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
60,12,1255,0.294,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
24,1,1,3.504,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,5,1567,2.018,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
59,1,165,2.177,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
58,1,228,3.479,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False
19,2,46,3.21,0,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
23,3,341,4.089,0,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
59,2,520,3.142,0,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False
51,7,62,2.762,0,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
18,8,362,2.894,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
54,3,163,4.319,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
36,2,267,1.962,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,4,392,3.779,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
46,6,11,2.045,0,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
57,4,1881,2.163,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False
59,2,1858,2.5,1,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
39,1,30,2.932,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
60,5,355,2.059,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
55,2,1930,3.677,1,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
34,8,309,2.194,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
38,4,1633,1.987,1,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False
55,3,917,0.179,1,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
54,3,65,2.279,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
52,1,587,3.233,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
30,1,367,2.164,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
32,1,459,2.243,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
63,3,2248,5.16,1,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False
39,2,335,3.125,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
23,7,163,3.317,0,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
49,7,337,3.508,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
39,4,646,5.386,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
45,2,1936,7.593,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
58,13,549,2.184,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,3,1637,5.417,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
53,3,86,1.0,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
55,7,396,3.471,0,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
38,2,469,1.946,1,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True
51,3,1,0.0,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
33,3,1775,3.126,0,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
21,2,333,2.044,0,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
56,3,32,6.624,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False
57,3,1570,5.56,1,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
20,4,525,5.371,0,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False
35,2,1584,2.115,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
47,1,59,2.108,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
32,6,42,3.512,0,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
58,2,87,0.292,0,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False
35,2,181,3.331,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,2,2066,11.506,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
58,3,2178,2.244,1,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
53,2,875,1.868,1,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
56,3,2113,3.561,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
34,6,21,2.353,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
59,6,2340,3.407,1,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False
57,4,444,1.846,1,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
57,5,2428,3.71,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
44,5,710,2.224,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
32,1,2168,1.558,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
57,4,370,3.752,0,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
58,1,1763,2.144,1,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
62,2,660,3.01,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
38,2,57,1.868,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
34,3,318,3.926,0,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
58,3,668,3.755,1,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
40,2,619,2.261,0,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
